Order ID	Order Date	Order Priority	Order Quantity	Sales	Ship Mode	Shipping Cost	Unit price	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date
45958	11/24/2011	Medium	6	115.34	Regular Air	3.1	19.22	Yukon	Small Business	Office Supplies	Paper	Wrap Bag	5/27/2011
44292	11/25/2011	Not Specified	6	10.48	Express Air	2.04	1.75	Nova Scotia	Corporate	Office Supplies	Paper	Wrap Bag	6/15/2011
26437	11/25/2011	Critical	6	254.51	Regular Air	0.7	42.42	Yukon	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	11/30/2011
30820	11/25/2011	Critical	6	48.01	Express Air	1.12	8.00	Ontario	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	4/10/2011
18182	11/25/2011	Medium	6	2673.08	Regular Air	52.2	445.51	Ontario	Corporate	Furniture	Office Furnishings	Medium Box	4/11/2011
35845	11/26/2011	High	6	5713.48	Delivery Truck	85.63	952.25	Quebec	Corporate	Furniture	Tables	Jumbo Box	1/8/2011
40871	11/26/2011	Not Specified	6	2022.65	Delivery Truck	30	337.11	Prince Edward Island	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	9/15/2011
20737	11/26/2011	Medium	6	3364.248	Delivery Truck	61.76	560.71	Quebec	Home Office	Furniture	Tables	Jumbo Box	12/27/2011
2277	11/26/2011	Not Specified	6	66.54	Regular Air	4.38	11.09	Nunavut	Home Office	Technology	Computer Peripherals	Small Pack	1/2/2011
3046	11/26/2011	High	6	10094.43	Regular Air	19.99	1682.41	Alberta	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	12/1/2011
52327	11/26/2011	Medium	6	3853.47	Regular Air	6.5	642.25	Ontario	Home Office	Technology	Computer Peripherals	Small Box	12/21/2011
46662	11/26/2011	Critical	6	162	Regular Air	0.71	27.00	British Columbia	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	12/31/2011
39586	11/26/2011	Not Specified	6	10.48	Regular Air	6.83	1.75	British Columbia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/21/2011
24679	11/27/2011	Not Specified	6	33.99	Regular Air	2.39	5.67	Ontario	Corporate	Technology	Computer Peripherals	Small Pack	5/8/2011
46531	11/27/2011	Low	6	19.34	Regular Air	6.05	3.22	Ontario	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	8/30/2011
52929	11/27/2011	High	6	701.46	Express Air	9.4	116.91	Northwest Territories	Small Business	Technology	Office Machines	Small Box	4/9/2011
20864	11/27/2011	High	6	251.45	Regular Air	4.95	41.91	Yukon	Corporate	Furniture	Office Furnishings	Small Pack	12/8/2011
24966	11/27/2011	Medium	6	4152.12	Regular Air	19.99	692.02	Manitoba	Corporate	Office Supplies	Storage & Organization	Small Box	12/18/2011
326	11/27/2011	High	6	100.95	Regular Air	3.37	16.83	Quebec	Consumer	Office Supplies	Rubber Bands	Wrap Bag	6/4/2011
50688	11/28/2011	Critical	6	600.22	Regular Air	3.14	100.04	Northwest Territories	Home Office	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	12/17/2011
32129	11/28/2011	Critical	6	129.27	Regular Air	8.74	21.55	British Columbia	Consumer	Office Supplies	Paper	Small Box	7/3/2011
57444	11/28/2011	Critical	6	178.92	Regular Air	6.16	29.82	British Columbia	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	5/15/2011
19649	11/28/2011	High	6	375.74	Express Air	6.75	62.62	Saskachewan	Consumer	Office Supplies	Appliances	Medium Box	5/6/2011
2595	11/28/2011	Not Specified	6	11764.25	Delivery Truck	44.55	1960.71	British Columbia	Corporate	Furniture	Bookcases	Jumbo Box	12/14/2011
25318	11/29/2011	Critical	6	3.2	Regular Air	1.49	0.53	Alberta	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	11/21/2011
12419	11/29/2011	Critical	6	22079.47	Regular Air	13.99	3679.91	Northwest Territories	Corporate	Technology	Office Machines	Medium Box	10/17/2011
51783	11/29/2011	Medium	6	3587.72	Delivery Truck	89.3	597.95	Quebec	Consumer	Furniture	Tables	Jumbo Box	11/13/2011
19557	11/29/2011	Low	6	66.6	Regular Air	0.8	11.10	Manitoba	Corporate	Office Supplies	Rubber Bands	Wrap Bag	11/3/2011
27553	11/29/2011	Medium	6	18235.47	Delivery Truck	99	3039.25	Northwest Territories	Corporate	Office Supplies	Storage & Organization	Jumbo Drum	8/14/2011
17445	11/30/2011	Not Specified	6	249.48	Regular Air	2.38	41.58	Alberta	Small Business	Technology	Computer Peripherals	Small Pack	8/24/2011
15907	11/30/2011	High	5	3722.29	Express Air	13.99	744.46	Northwest Territories	Home Office	Furniture	Office Furnishings	Medium Box	4/14/2011
22149	11/30/2011	Low	5	191.13	Regular Air	1.2	38.23	Newfoundland	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	9/25/2011
6180	11/30/2011	Medium	5	2443.342	Regular Air	3.99	488.67	Alberta	Home Office	Technology	Telephones and Communication	Small Box	4/13/2011
3554	12/1/2011	Low	5	288.91	Regular Air	6.47	57.78	Saskachewan	Corporate	Office Supplies	Paper	Small Box	6/25/2011
57572	12/1/2011	Medium	5	139.08	Regular Air	4.62	27.82	Alberta	Home Office	Technology	Computer Peripherals	Small Pack	7/14/2011
23427	12/1/2011	Low	5	442.76	Regular Air	8.4	88.55	Yukon	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	8/15/2011
29383	12/1/2011	Medium	5	2738.785	Regular Air	2.5	547.76	Ontario	Corporate	Technology	Telephones and Communication	Small Box	11/20/2011
40480	12/1/2011	Critical	5	7608.88	Express Air	19.99	1521.78	Prince Edward Island	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	12/7/2011
24486	12/1/2011	Medium	5	27.06	Regular Air	0.7	5.41	Ontario	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	4/23/2011
30532	12/1/2011	High	5	1696.7	Delivery Truck	23.58	339.34	Ontario	Home Office	Furniture	Bookcases	Jumbo Box	11/28/2011
33925	12/2/2011	Low	5	1488.86	Regular Air	19.99	297.77	Alberta	Home Office	Office Supplies	Paper	Small Box	5/7/2011
4134	12/2/2011	Critical	5	6403.39	Delivery Truck	54.74	1280.68	Yukon	Small Business	Furniture	Bookcases	Jumbo Box	1/13/2011
197	12/2/2011	High	5	310.52	Regular Air	3.14	62.10	Manitoba	Home Office	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	4/8/2011
55621	12/2/2011	Low	5	6356.68	Regular Air	12.65	1271.34	Saskachewan	Home Office	Furniture	Chairs & Chairmats	Medium Box	3/17/2011
10342	12/2/2011	Medium	5	10567.45	Regular Air	11.64	2113.49	Ontario	Consumer	Technology	Copiers and Fax	Large Box	11/23/2011
4257	12/2/2011	Medium	5	253.89	Regular Air	5.3	50.78	British Columbia	Consumer	Office Supplies	Envelopes	Small Box	3/26/2011
7367	12/3/2011	Low	5	303.62	Regular Air	2.74	60.72	Newfoundland	Small Business	Technology	Computer Peripherals	Small Pack	6/12/2011
35266	12/3/2011	Not Specified	5	5993.74	Delivery Truck	69.64	1198.75	Northwest Territories	Corporate	Furniture	Tables	Jumbo Box	1/12/2011
40001	12/3/2011	Medium	5	1736.53	Regular Air	3.99	347.31	Ontario	Home Office	Office Supplies	Appliances	Small Box	2/26/2011
10662	12/3/2011	Low	5	283.13	Regular Air	6.81	56.63	Yukon	Home Office	Office Supplies	Paper	Small Box	5/21/2011
57447	12/3/2011	Not Specified	5	315.88	Regular Air	3.62	63.18	Ontario	Corporate	Technology	Computer Peripherals	Small Pack	7/4/2011
27554	12/4/2011	Critical	5	12685.544	Delivery Truck	40.19	2537.11	Yukon	Small Business	Furniture	Tables	Jumbo Box	3/12/2011
10340	12/4/2011	High	5	311.98	Regular Air	5.53	62.40	Ontario	Home Office	Office Supplies	Pens & Art Supplies	Small Pack	6/25/2011
53189	12/4/2011	Critical	5	214.19	Express Air	5.94	42.84	British Columbia	Corporate	Office Supplies	Paper	Small Box	8/23/2011
21606	12/4/2011	Not Specified	5	1374.7	Express Air	5.5	274.94	Ontario	Small Business	Technology	Computer Peripherals	Small Box	1/23/2011
9700	12/4/2011	Critical	4	106.06	Regular Air	1.92	26.52	Manitoba	Consumer	Office Supplies	"Scissors, Rulers and Trimmers"	Wrap Bag	8/9/2011
17312	12/5/2011	Not Specified	4	4610.2895	Regular Air	2.5	1152.57	Ontario	Home Office	Technology	Telephones and Communication	Small Box	5/21/2011
24387	12/5/2011	Critical	4	1003.31	Regular Air	14.45	250.83	Northwest Territories	Small Business	Furniture	Office Furnishings	Large Box	8/11/2011
53955	12/5/2011	Critical	4	5544.99	Delivery Truck	130	1386.25	Manitoba	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	3/6/2011
10820	12/5/2011	Not Specified	4	2072.12	Express Air	8.99	518.03	Alberta	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	12/28/2011
55808	12/5/2011	Not Specified	4	837.386	Regular Air	4.81	209.35	Manitoba	Home Office	Technology	Telephones and Communication	Medium Box	2/16/2011
2311	12/6/2011	High	4	1324.09	Regular Air	18.98	331.02	British Columbia	Home Office	Furniture	Office Furnishings	Small Box	5/2/2011
44198	12/6/2011	Critical	4	625.9485	Express Air	3.3	156.49	British Columbia	Home Office	Technology	Telephones and Communication	Small Pack	1/4/2011
57479	12/6/2011	High	4	132.12	Regular Air	0.5	33.03	Ontario	Corporate	Office Supplies	Labels	Small Box	3/16/2011
54977	12/6/2011	Low	4	344.25	Regular Air	6.46	86.06	British Columbia	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	7/14/2011
22657	12/7/2011	High	4	32.92	Regular Air	2	8.23	British Columbia	Corporate	Office Supplies	Rubber Bands	Wrap Bag	10/30/2011
10308	12/7/2011	High	4	5554.036	Regular Air	8.99	1388.51	Saskachewan	Small Business	Technology	Telephones and Communication	Small Box	4/22/2011
47553	12/7/2011	Medium	4	20701.928	Delivery Truck	45.7	5175.48	British Columbia	Corporate	Furniture	Tables	Jumbo Box	5/23/2011
46372	12/7/2011	High	4	81.97	Regular Air	8.33	20.49	Manitoba	Consumer	Office Supplies	Paper	Small Box	2/27/2011
43875	12/7/2011	Critical	4	727.64	Regular Air	8.51	181.91	Ontario	Corporate	Technology	Office Machines	Medium Box	12/9/2011
28807	12/7/2011	High	4	59.35	Express Air	8.33	14.84	Yukon	Consumer	Office Supplies	Paper	Small Box	4/1/2011
51302	12/7/2011	Not Specified	4	167.55	Regular Air	7.5	41.89	Manitoba	Consumer	Office Supplies	Labels	Small Box	8/26/2011
42213	12/7/2011	Critical	4	110.96	Regular Air	0.5	27.74	Nova Scotia	Small Business	Office Supplies	Labels	Small Box	3/23/2011
45156	12/7/2011	Low	4	238.08	Regular Air	2.99	59.52	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	2/19/2011
2978	12/7/2011	Critical	4	5410.95	Regular Air	19.99	1352.74	Yukon	Corporate	Office Supplies	Envelopes	Small Box	5/4/2011
15719	12/7/2011	Critical	4	5405.44	Delivery Truck	64.73	1351.36	Ontario	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	1/19/2011
35649	12/7/2011	Medium	4	43.26	Regular Air	1.49	10.82	British Columbia	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	10/11/2011
38146	12/7/2011	Low	4	782.05	Regular Air	14.87	195.51	Ontario	Small Business	Furniture	Office Furnishings	Large Box	12/7/2011
17765	12/8/2011	Not Specified	4	79.02	Regular Air	6.05	19.76	Quebec	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	9/15/2011
40934	12/8/2011	Not Specified	4	49.49	Regular Air	0.7	12.37	Quebec	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	11/14/2011
22850	12/8/2011	Medium	4	105.13	Regular Air	4	26.28	Yukon	Home Office	Technology	Computer Peripherals	Small Box	5/1/2011
16737	12/8/2011	Not Specified	4	1390.49	Regular Air	19.99	347.62	Saskachewan	Home Office	Office Supplies	Envelopes	Small Box	6/21/2011
19264	12/8/2011	High	4	161.72	Regular Air	5.26	40.43	Yukon	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	10/1/2011
15622	12/8/2011	High	4	135.99	Regular Air	9.68	34.00	British Columbia	Consumer	Office Supplies	Paper	Small Box	8/26/2011
513	12/9/2011	High	4	5437.92	Delivery Truck	60.2	1359.48	Ontario	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	4/30/2011
29569	12/9/2011	High	4	520.13	Regular Air	5.21	130.03	Alberta	Consumer	Office Supplies	Paper	Small Box	7/5/2011
23202	12/9/2011	High	4	608.29	Regular Air	5.81	152.07	Ontario	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	8/1/2011
10245	12/9/2011	Medium	4	2645.88	Delivery Truck	57.38	661.47	Yukon	Corporate	Furniture	Bookcases	Jumbo Box	2/14/2011
12773	12/9/2011	Low	4	67.41	Regular Air	6.6	16.85	Prince Edward Island	Corporate	Furniture	Office Furnishings	Small Box	1/20/2011
33126	12/9/2011	Critical	4	5979.84	Express Air	12.65	1494.96	British Columbia	Small Business	Furniture	Chairs & Chairmats	Medium Box	11/13/2011
49349	12/10/2011	High	4	123.34	Regular Air	5.01	30.84	Ontario	Home Office	Office Supplies	Paper	Small Box	6/1/2011
16519	12/10/2011	Medium	4	138.96	Regular Air	0.7	34.74	Ontario	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	6/12/2011
8580	12/10/2011	High	4	151.49	Regular Air	6.97	37.87	Manitoba	Consumer	Office Supplies	Envelopes	Small Box	3/22/2011
56130	12/10/2011	Medium	4	41.87	Regular Air	1.57	10.47	British Columbia	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	12/1/2011
8288	12/10/2011	Critical	4	1337.81	Regular Air	10.29	334.45	Manitoba	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/10/2011
44003	12/10/2011	Low	4	202.42	Regular Air	2.99	50.61	British Columbia	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	11/21/2011
51201	12/10/2011	High	4	312.05	Regular Air	11.51	78.01	Saskachewan	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/16/2011
44609	12/10/2011	Low	4	525.4	Regular Air	4.1	131.35	Manitoba	Small Business	Office Supplies	Pens & Art Supplies	Wrap Bag	6/23/2011
24384	12/10/2011	Medium	4	2458.2425	Regular Air	8.99	614.56	Manitoba	Consumer	Technology	Telephones and Communication	Small Box	3/28/2011
29317	12/10/2011	Not Specified	4	7789.63	Delivery Truck	23.76	1947.41	Alberta	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	10/4/2011
50083	12/11/2011	Not Specified	4	13671.94	Delivery Truck	48.26	3417.99	Ontario	Small Business	Technology	Office Machines	Jumbo Box	4/10/2011
9824	12/11/2011	Critical	4	115.81	Regular Air	1.01	28.95	Yukon	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	1/24/2011
49349	12/11/2011	High	4	1642.47	Delivery Truck	60	410.62	Ontario	Home Office	Office Supplies	Appliances	Jumbo Drum	6/3/2011
45381	12/11/2011	Medium	4	164.1	Express Air	5.01	41.03	Nova Scotia	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	8/22/2011
22561	12/11/2011	Critical	4	424	Regular Air	3.5	106.00	Nova Scotia	Consumer	Office Supplies	Appliances	Small Box	1/22/2011
27105	12/11/2011	Not Specified	4	223.74	Regular Air	2.5	55.94	British Columbia	Home Office	Office Supplies	Envelopes	Small Box	2/17/2011
42148	12/11/2011	Critical	4	45.31	Regular Air	2.97	11.33	British Columbia	Corporate	Office Supplies	Paper	Wrap Bag	10/23/2011
25863	12/12/2011	Not Specified	4	340.6885	Express Air	4.81	85.17	Ontario	Corporate	Technology	Telephones and Communication	Medium Box	4/24/2011
52321	12/12/2011	High	4	617.26	Regular Air	6.13	154.32	Northwest Territories	Small Business	Office Supplies	Storage & Organization	Small Box	11/7/2011
12867	12/13/2011	Not Specified	3	127.49	Express Air	4	42.50	Manitoba	Corporate	Technology	Computer Peripherals	Small Box	3/11/2011
23522	12/13/2011	Critical	3	2899.98	Regular Air	5.5	966.66	Quebec	Small Business	Technology	Computer Peripherals	Small Box	4/12/2011
55425	12/13/2011	Critical	3	73.86	Regular Air	9.45	24.62	Nova Scotia	Corporate	Office Supplies	Storage & Organization	Small Box	11/2/2011
2208	12/14/2011	Not Specified	3	23281.05	Regular Air	24.49	7760.35	Nova Scotia	Home Office	Technology	Copiers and Fax	Large Box	5/1/2011
56032	12/14/2011	Not Specified	3	3923.27	Delivery Truck	60	1307.76	Saskachewan	Corporate	Furniture	Tables	Jumbo Drum	12/21/2011
49762	12/14/2011	High	3	99.13	Regular Air	0.81	33.04	Quebec	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	6/17/2011
54977	12/15/2011	Low	3	64.77	Regular Air	1	21.59	British Columbia	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	7/15/2011
43397	12/15/2011	Critical	3	2130.31	Delivery Truck	32.41	710.10	British Columbia	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	5/13/2011
8513	12/16/2011	Low	3	84.64	Express Air	4.5	28.21	Quebec	Small Business	Office Supplies	Appliances	Small Box	7/22/2011
12897	12/16/2011	Not Specified	3	141.49	Regular Air	0.5	47.16	Ontario	Corporate	Office Supplies	Labels	Small Box	7/19/2011
29827	12/16/2011	Critical	3	926.65	Regular Air	5.89	308.88	Alberta	Consumer	Technology	Computer Peripherals	Small Box	7/15/2011
22304	12/16/2011	Low	3	40.24	Regular Air	0.7	13.41	Manitoba	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	11/29/2011
14116	12/16/2011	High	3	1414.05	Regular Air	14.72	471.35	Northwest Territories	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	10/10/2011
21155	12/16/2011	High	3	81.78	Regular Air	5.97	27.26	New Brunswick	Consumer	Office Supplies	Paper	Small Box	2/6/2011
58626	12/16/2011	High	3	10469.03	Delivery Truck	26	3489.68	Prince Edward Island	Small Business	Furniture	Chairs & Chairmats	Jumbo Drum	1/2/2012
41991	12/16/2011	Low	3	543.22	Regular Air	7.4	181.07	Prince Edward Island	Corporate	Furniture	Office Furnishings	Small Box	12/22/2011
56162	12/17/2011	Not Specified	3	5217.79	Delivery Truck	30	1739.26	British Columbia	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	4/27/2011
32065	12/17/2011	Medium	3	450.28	Regular Air	8.51	150.09	Quebec	Corporate	Technology	Office Machines	Medium Box	12/3/2011
9824	12/17/2011	Critical	3	1939.66	Express Air	4.5	646.55	Yukon	Consumer	Office Supplies	Appliances	Small Box	1/24/2011
42373	12/17/2011	Not Specified	3	127.32	Express Air	2.99	42.44	New Brunswick	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	8/18/2011
18085	12/17/2011	High	3	8127.51	Delivery Truck	40.19	2709.17	Ontario	Corporate	Furniture	Tables	Jumbo Box	9/27/2011
420	12/17/2011	Not Specified	3	41.7	Regular Air	5.37	13.90	Alberta	Small Business	Office Supplies	Paper	Small Box	11/1/2011
42083	12/17/2011	Critical	3	236.89	Regular Air	6.22	78.96	Alberta	Consumer	Office Supplies	Paper	Small Box	12/13/2011
36704	12/17/2011	High	3	70.32	Regular Air	4.17	23.44	Alberta	Home Office	Office Supplies	Pens & Art Supplies	Small Pack	6/18/2011
706	12/17/2011	Critical	3	75.14	Regular Air	0.7	25.05	Nova Scotia	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	9/10/2011
22181	12/17/2011	Low	3	258.13	Regular Air	1.82	86.04	Ontario	Corporate	Office Supplies	Rubber Bands	Wrap Bag	10/16/2011
40964	12/17/2011	Critical	3	301.12	Regular Air	8.37	100.37	Manitoba	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	5/26/2011
27622	12/17/2011	Medium	3	1280.73	Delivery Truck	43.57	426.91	Quebec	Consumer	Furniture	Tables	Jumbo Box	2/7/2011
25028	12/17/2011	Critical	3	552.08	Express Air	5.08	184.03	Alberta	Home Office	Office Supplies	Paper	Wrap Bag	1/7/2011
15106	12/18/2011	Not Specified	3	82.15	Regular Air	1.12	27.38	Northwest Territories	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	1/29/2011
56640	12/18/2011	High	3	80.26	Regular Air	5.66	26.75	British Columbia	Corporate	Office Supplies	Paper	Small Box	8/26/2011
7077	12/18/2011	High	3	304.52	Regular Air	5.94	101.51	Alberta	Consumer	Office Supplies	Appliances	Medium Box	12/23/2011
55616	12/18/2011	High	3	184.74	Regular Air	4.38	61.58	Nova Scotia	Consumer	Technology	Computer Peripherals	Small Pack	5/9/2011
44256	12/18/2011	Low	3	301.36	Regular Air	2.87	100.45	British Columbia	Corporate	Office Supplies	Paper	Wrap Bag	11/28/2011
56039	12/18/2011	Low	3	156.66	Regular Air	5.2	52.22	Ontario	Small Business	Office Supplies	Paper	Small Box	11/30/2011
49443	12/18/2011	High	3	396.15	Regular Air	4.82	132.05	Quebec	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	1/24/2011
1191	12/18/2011	Medium	3	3532.96	Delivery Truck	60	1177.65	Quebec	Home Office	Furniture	Tables	Jumbo Drum	11/7/2011
11652	12/18/2011	Not Specified	3	61.4635	Regular Air	8.99	20.49	Ontario	Home Office	Technology	Telephones and Communication	Small Box	11/12/2011
42919	12/18/2011	Medium	3	1143.4285	Express Air	4.2	381.14	British Columbia	Corporate	Technology	Telephones and Communication	Small Box	10/7/2011
